,0,1,2,3,4
0,16.98,3577.04,33.46,279.89,4.62
1,16.98,1146.95,33.46,279.89,4.62
2,15.48,737.5,18.55,268.39,4.35
3,15.48,737.5,18.55,268.39,4.35
4,14.48,1610.04,49.55,270.89,4.46
5,14.48,1027.95,39.93,270.89,4.46
6,13.98,1330.0,22.13,267.55,4.42
7,13.98,1330.0,22.13,287.23,4.75
8,14.48,326.5,0.0,269.89,4.35
9,14.48,326.5,0.0,269.89,4.35
10,14.48,106.5,6.75,292.89,4.84
11,14.48,106.5,6.75,292.89,4.84
12,11.68,1224.95,47.41,263.89,4.37
13,4.28,7382.04,82.53,263.89,4.37
14,0.0,343.5,0.0,280.39,4.64
15,0.0,343.5,0.0,280.39,4.64
16,1.48,25.0,0.0,274.89,4.54
17,1.48,25.0,0.0,274.89,4.54
18,1.98,109.5,0.0,280.23,4.47
19,1.98,109.5,0.0,256.55,4.23
20,-0.7,784.5,0.0,297.23,4.91
21,0.7,784.5,0.0,280.55,4.64
22,0.0,185.0,0.0,261.89,4.29
23,0.0,185.0,0.0,261.89,4.29
24,109.48,513.5,210.77,208.89,3.44
25,109.48,513.5,210.77,208.89,3.44
26,136.28,9248.04,830.69,111.55,1.81
27,156.68,1096.95,280.09,197.23,3.25
