,0,1,2,3,4
0,471.9,5484.44,797.44,138.54,2.26
1,478.02,8191.94,832.29,142.02,2.36
2,463.96,1725.94,576.84,175.28,2.85
3,463.96,1654.44,570.28,175.28,2.85
4,467.9,5922.44,635.67,176.02,2.87
5,498.02,7730.94,806.49,128.54,2.01
6,458.02,7462.94,746.02,162.54,2.68
7,455.9,3455.44,639.06,177.02,2.91
8,451.96,2630.69,588.32,176.02,2.92
9,451.96,2630.69,613.56,174.54,2.88
10,450.96,8562.69,709.31,142.54,2.29
11,450.96,8562.69,708.48,161.02,2.66
12,449.46,4434.19,667.65,161.78,2.67
13,449.46,4434.19,667.65,161.78,2.67
14,448.46,3598.19,692.84,171.54,2.83
15,448.46,3598.19,656.62,181.02,2.95
16,448.96,2504.69,634.8,137.54,2.27
17,448.96,2504.69,599.42,171.02,2.79
18,390.9,12411.94,648.78,173.78,2.84
19,440.02,4124.44,601.28,173.78,2.84
20,446.46,5400.44,712.06,172.78,2.85
21,446.46,7482.94,712.06,172.78,2.85
22,445.46,7330.94,629.0,150.78,2.46
23,445.46,5400.44,619.23,150.78,2.46
24,444.96,3500.94,559.41,174.02,2.79
25,444.96,3455.44,559.41,170.54,2.79
26,445.46,3689.44,663.56,171.02,2.81
27,445.46,4491.94,630.63,167.54,2.74
