,0,1,2,3,4
0,429.3,5153.46,2729.73,48.23,0.77
1,3099.27,5153.46,3916.13,45.88,0.74
2,3142.28,6701.46,4480.43,35.05,0.57
3,3142.28,6701.46,4480.43,35.05,0.57
4,3492.3,6490.15,5187.48,31.23,0.5
5,3599.27,16663.77,9439.86,17.88,0.28
6,4323.28,8437.46,5374.37,33.23,0.52
7,4323.28,8437.46,5374.37,31.88,0.52
8,3585.3,8742.15,5275.83,34.23,0.56
9,4646.27,13063.77,7360.28,24.88,0.4
10,2801.27,5379.46,3199.79,46.88,0.75
11,2324.3,5379.46,3181.51,56.23,0.89
12,2224.78,3852.46,2780.26,50.88,0.82
13,2224.78,3852.46,2780.26,53.23,0.87
14,2353.28,4644.96,2926.19,51.55,0.83
15,2353.28,4644.96,2926.19,51.55,0.83
16,2525.78,4597.77,3262.48,41.88,0.68
17,2525.78,4017.15,3262.48,45.23,0.72
18,2959.27,21208.77,5390.31,23.88,0.38
19,2835.3,9061.15,3816.41,49.23,0.81
20,2492.78,4832.96,3275.47,54.55,0.87
21,2492.78,4832.96,3275.47,54.55,0.87
22,3114.28,3757.96,3519.98,45.05,0.72
23,3114.28,3757.96,3519.98,45.05,0.72
24,3427.3,3814.46,3824.22,43.23,0.69
25,3635.27,3814.46,3824.22,40.88,0.67
26,3328.78,3374.96,3899.89,40.88,0.65
27,3328.78,3374.96,3899.89,46.23,0.76
