,0,1,2,3,4
0,245.77,1935.48,463.61,148.71,2.43
1,357.43,2701.73,1511.77,96.9,1.6
2,231.1,1343.1,361.19,191.71,3.14
3,231.1,1343.1,396.72,162.9,2.68
4,231.6,3117.73,414.34,199.71,3.32
5,231.6,1938.48,924.63,126.9,2.08
6,227.1,1517.1,596.48,154.71,2.55
7,227.1,1517.1,596.48,148.9,2.44
8,177.1,2450.73,113.57,216.31,3.53
9,177.1,805.48,113.57,216.31,3.53
10,175.1,395.6,120.8,240.31,3.95
11,175.1,395.6,120.8,240.31,3.97
12,176.1,552.73,107.08,216.9,3.59
13,176.1,357.48,107.08,223.71,3.67
14,177.1,2546.73,121.59,224.31,3.66
15,177.1,1056.48,121.59,224.31,3.66
16,177.6,48.1,92.57,219.71,3.63
17,177.6,48.1,92.57,198.9,3.2
18,172.1,371.1,112.1,237.31,3.92
19,172.1,371.1,112.1,237.31,3.92
20,171.6,473.6,128.31,243.81,4.04
21,171.6,473.6,128.31,243.81,4.04
22,170.1,716.48,129.21,232.71,3.81
23,170.1,2544.73,129.21,216.9,3.55
24,171.6,867.73,98.14,224.31,3.72
25,171.6,352.48,98.14,224.31,3.72
26,185.77,2929.1,204.52,235.71,3.91
27,196.43,2929.1,204.52,196.9,3.25
