,0,1,2,3,4
0,167.84,0.0,42.41,208.46,3.3
1,167.84,0.0,42.41,208.46,3.3
2,227.2,638.69,268.87,201.84,3.33
3,238.47,638.69,525.06,151.08,2.5
4,211.47,2433.04,845.72,93.84,1.48
5,206.2,10075.34,2822.74,53.08,0.87
6,201.47,917.19,1021.96,101.08,1.65
7,196.2,917.19,789.45,134.84,2.21
8,194.84,0.0,571.95,124.84,1.87
9,194.84,0.0,571.95,108.08,1.77
10,205.47,0.0,677.46,82.08,1.34
11,199.2,0.0,677.46,142.84,2.36
12,194.34,0.0,444.6,163.96,2.71
13,194.34,0.0,444.6,163.96,2.71
14,194.84,1875.04,578.08,150.84,2.48
15,194.84,2257.34,578.08,148.08,2.46
16,200.2,0.0,493.87,162.46,2.69
17,209.47,0.0,493.87,162.46,2.69
18,204.2,0.0,518.85,151.46,2.49
19,204.47,0.0,518.85,151.46,2.49
20,210.84,0.0,615.54,148.96,2.46
21,210.84,0.0,615.54,148.96,2.46
22,213.47,38654.34,1276.88,64.08,0.73
23,212.2,2831.04,744.15,138.84,2.26
24,138.34,0.0,0.0,248.46,4.1
25,138.34,0.0,0.0,248.46,4.1
26,146.47,0.0,18.68,231.96,3.82
27,141.2,0.0,18.68,231.96,3.82
