,0,1,2,3,4
0,57.51,8973.27,247.29,234.03,3.86
1,48.15,398.2,100.7,287.12,4.76
2,45.33,8811.74,343.65,197.03,3.25
3,45.33,8811.74,253.61,242.12,3.92
4,46.83,4766.27,147.53,283.03,4.68
5,46.83,324.2,91.06,287.12,4.74
6,44.83,1455.24,97.52,288.12,4.78
7,44.83,1455.24,97.52,261.03,4.27
8,47.83,0.0,79.68,271.03,4.48
9,47.83,0.0,79.68,283.12,4.69
10,1.33,642.74,73.24,300.12,4.95
11,1.33,642.74,107.02,244.03,4.0
12,1.33,0.0,49.84,279.58,4.64
13,1.33,0.0,49.84,279.58,4.64
14,1.33,-84.8,48.46,271.08,4.43
15,1.33,945.27,76.57,271.08,4.43
16,0.51,0.0,39.18,319.08,5.17
17,0.15,0.0,39.18,319.08,5.17
18,0.83,914.24,165.0,264.03,4.38
19,0.83,914.24,47.67,279.12,4.59
20,-1.68,0.0,20.68,301.08,4.96
21,1.68,0.0,20.68,301.08,4.96
22,0.0,0.0,9.34,326.58,5.41
23,0.0,0.0,9.34,326.58,5.41
24,0.0,57.2,47.07,320.08,5.3
25,0.0,293.27,47.07,320.08,5.3
26,0.0,0.0,23.15,312.12,5.19
27,0.0,0.0,23.15,279.03,4.58
