,0,1,2,3,4
0,230.29,12473.13,709.81,136.8,2.24
1,238.24,9527.66,709.81,136.8,2.24
2,227.27,9011.66,877.0,113.8,1.87
3,227.27,13228.13,877.0,113.8,1.87
4,206.77,349.9,473.52,168.81,2.8
5,206.77,349.9,473.52,162.79,2.68
6,200.77,8962.13,477.1,153.8,2.54
7,200.77,1582.66,477.1,153.8,2.54
8,260.29,1078.4,652.44,132.81,2.16
9,347.24,1078.4,1075.57,107.79,1.76
10,231.27,900.9,485.58,156.8,2.57
11,231.27,900.9,485.58,156.8,2.57
12,185.27,0.0,332.47,170.3,2.8
13,185.27,0.0,332.47,170.3,2.8
14,59.29,264.4,557.25,147.79,2.43
15,174.24,264.4,557.25,149.81,2.46
16,199.77,850.66,406.17,155.3,2.55
17,199.77,1070.13,406.17,155.3,2.55
18,111.29,3214.13,1141.33,111.79,1.83
19,170.24,1180.66,562.73,158.81,2.6
20,10.29,1596.66,747.12,140.81,2.31
21,228.24,8662.13,3369.16,57.79,0.94
22,234.27,298.4,712.71,145.81,2.34
23,234.27,298.4,712.71,133.79,2.19
24,204.29,708.9,804.59,144.81,2.36
25,219.24,708.9,804.59,111.79,1.83
26,244.24,632.9,764.41,125.79,2.03
27,12.29,632.9,764.41,149.81,2.42
