,0,1,2,3,4
0,81.29,1202.82,138.36,232.1,3.8
1,81.29,1202.82,138.36,232.1,3.74
2,94.29,994.82,359.9,207.6,3.41
3,94.29,994.82,256.9,207.6,3.41
4,94.85,2100.61,537.93,146.1,2.38
5,91.72,5694.03,570.24,146.1,2.38
6,81.79,2365.61,506.7,165.1,2.65
7,81.79,4829.03,574.75,165.1,2.65
8,90.79,1558.61,266.79,185.67,3.07
9,90.79,4951.03,581.7,183.53,2.98
10,94.79,1082.61,150.96,242.67,3.97
11,94.79,3028.03,272.1,236.53,3.84
12,87.79,650.82,107.27,223.1,3.69
13,87.79,650.82,130.29,223.1,3.69
14,88.79,3183.03,161.92,204.6,3.36
15,88.79,1519.61,161.92,204.6,3.36
16,90.79,1028.82,94.86,244.6,4.01
17,90.79,1028.82,94.86,244.6,4.01
18,88.79,4467.03,383.38,207.53,3.43
19,88.79,2147.61,174.17,229.67,3.81
20,95.29,2145.61,182.93,230.1,3.82
21,95.29,4325.03,182.93,230.1,3.82
22,77.85,637.03,145.26,188.67,3.0
23,-0.28,71.61,-29.73,-4.47,-0.08
24,89.79,770.82,95.36,246.67,4.0
25,89.79,770.82,95.36,244.53,4.0
26,99.72,1300.61,168.5,205.67,3.41
27,178.85,1896.03,285.41,192.53,3.16
