,0,1,2,3,4
0,0.0,0.0,0.0,187.62,3.03
1,0.0,0.0,0.0,187.62,3.03
2,0.0,0.0,0.0,164.12,2.66
3,0.0,0.0,0.0,164.12,2.66
4,0.0,86.51,0.0,133.12,2.14
5,0.0,831.56,0.0,133.12,2.14
6,16800.62,38462.56,31488.23,0.0,0.0
7,2871.35,17844.51,10403.26,0.0,0.0
8,6200.35,10104.51,8556.6,0.0,0.0
9,13214.62,16969.56,14665.8,0.0,0.0
10,3342.48,7644.51,5473.23,0.0,0.0
11,3342.48,14399.56,6505.32,0.0,0.0
12,2625.48,4923.53,3160.61,2.12,0.0
13,2625.48,4923.53,3160.61,2.12,0.0
14,1510.48,6740.53,3124.75,0.0,0.0
15,1510.48,6740.53,3124.75,0.0,0.0
16,918.48,6018.53,2631.41,0.0,0.0
17,918.48,6018.53,2631.41,0.0,0.0
18,2499.98,9657.56,5648.9,0.0,0.0
19,2499.98,8357.51,4689.67,0.0,0.0
20,2233.48,6735.51,3842.8,0.0,0.0
21,2233.48,8049.56,3842.8,0.0,0.0
22,0.0,0.0,0.0,216.49,3.64
23,0.0,0.0,0.0,-8.24,2.04
24,2193.48,6511.53,3259.91,0.0,0.0
25,2193.48,6511.53,3259.91,0.0,0.0
26,0.0,3422.56,1015.74,22.76,0.2
27,0.0,-138.49,-1015.74,225.49,3.77
