,0,1,2,3,4
0,81.21,5666.52,471.82,146.73,2.41
1,81.21,1667.8,195.27,221.39,3.68
2,191.55,1700.16,530.85,159.56,2.54
3,139.86,1700.16,530.85,159.56,2.54
4,235.55,1756.16,814.48,142.56,2.36
5,116.86,1756.16,814.48,142.56,2.36
6,202.21,5120.52,969.59,116.56,1.89
7,202.21,2856.8,953.73,116.56,1.89
8,128.86,1424.16,588.2,145.39,2.4
9,198.55,1424.16,1005.09,132.73,2.19
10,125.86,2327.8,450.4,148.39,2.46
11,191.55,6775.52,802.28,146.73,2.43
12,109.21,1592.8,326.95,179.56,2.89
13,109.21,2372.52,347.35,179.56,2.89
14,120.21,4093.52,439.15,177.73,2.88
15,120.21,1242.8,283.33,198.39,3.16
16,112.71,5405.52,345.7,161.56,2.67
17,112.71,1521.8,345.7,161.56,2.67
18,123.21,4315.52,572.12,162.73,2.62
19,123.21,1606.8,332.08,202.39,3.38
20,116.21,907.66,311.03,207.39,3.43
21,116.21,907.66,311.03,177.73,2.88
22,68.55,0.0,100.85,180.39,2.96
23,-3.14,0.0,-46.31,6.73,0.14
24,114.21,1020.66,259.92,207.06,3.39
25,114.21,1020.66,259.92,207.06,3.39
26,131.86,1560.16,331.53,188.39,3.13
27,171.55,1560.16,459.62,185.73,3.07
