,0,1,2,3,4
0,12.61,2143.33,97.88,253.6,4.18
1,11.9,351.95,54.3,305.19,5.02
2,11.75,652.64,41.01,313.19,5.11
3,11.75,652.64,41.01,297.6,4.93
4,11.9,1288.33,63.88,306.89,5.07
5,12.61,1013.95,55.48,306.89,5.07
6,11.75,3414.95,75.28,286.19,4.7
7,11.75,9571.33,218.77,242.6,3.89
8,12.61,1370.64,60.29,264.6,4.36
9,11.9,1370.64,60.29,270.19,4.45
10,11.75,2546.64,80.45,290.19,4.81
11,11.75,2546.64,80.45,289.6,4.78
12,12.75,18160.33,136.97,268.6,4.44
13,12.75,3560.95,75.76,289.19,4.68
14,12.75,0.0,37.91,295.39,4.9
15,12.75,0.0,37.91,295.39,4.9
16,12.75,3199.64,89.52,256.6,4.19
17,12.75,3199.64,80.54,286.19,4.73
18,12.75,564.95,41.11,310.19,5.06
19,12.75,856.33,41.11,297.6,4.87
20,12.75,2342.64,76.06,292.89,4.82
21,12.75,2342.64,76.06,292.89,4.82
22,12.75,734.64,74.84,297.19,4.9
23,12.75,734.64,74.84,283.6,4.68
24,12.9,4059.95,97.54,290.19,4.74
25,13.61,5063.33,142.98,271.6,4.49
26,13.61,0.0,94.33,282.6,4.65
27,12.9,0.0,68.43,289.19,4.77
