,0,1,2,3,4
0,138.71,6547.08,532.82,156.43,2.58
1,138.71,912.73,326.06,205.19,3.27
2,136.21,11732.91,619.2,142.19,2.34
3,136.21,11732.91,619.2,141.43,2.34
4,142.71,7446.08,398.89,194.31,3.22
5,142.71,4367.73,393.29,194.31,3.22
6,136.71,9936.73,482.36,175.81,2.9
7,136.71,11366.08,482.36,175.81,2.9
8,143.21,12428.08,576.26,165.43,2.71
9,143.21,776.73,350.0,194.19,3.21
10,126.21,3636.73,577.15,163.31,2.65
11,126.21,4527.08,577.15,163.31,2.65
12,120.62,3169.41,575.61,164.31,2.7
13,145.79,3169.41,687.22,164.31,2.7
14,116.21,1648.73,405.6,192.19,3.08
15,116.21,5025.08,642.88,152.43,2.49
16,123.21,4834.73,524.79,155.31,2.54
17,123.21,5259.08,524.79,155.31,2.54
18,133.79,3016.91,1045.5,131.43,2.16
19,113.62,3016.91,518.14,178.19,2.94
20,-1.38,1971.73,211.98,222.19,3.62
21,85.79,3073.08,364.13,191.43,3.15
22,92.21,2107.08,284.41,193.31,3.19
23,92.21,796.73,284.41,193.31,3.19
24,91.21,4769.73,494.48,189.19,3.13
25,91.21,5504.08,494.48,165.43,2.7
26,89.21,295.91,298.29,203.31,3.35
27,89.21,295.91,298.29,203.31,3.35
