,0,1,2,3,4
0,115.13,1888.47,183.17,206.78,3.42
1,115.13,1888.47,183.17,227.51,3.76
2,116.63,2285.0,187.47,245.78,3.99
3,116.63,1312.93,168.15,248.51,4.13
4,119.13,1209.47,170.39,244.14,4.04
5,119.13,1209.47,170.39,244.14,4.04
6,123.63,581.97,169.63,253.51,4.25
7,123.63,581.97,169.63,252.78,4.18
8,-0.81,0.0,-3.66,4.78,0.34
9,100.07,0.0,108.99,259.51,4.33
10,109.63,1097.97,159.27,242.64,3.99
11,109.63,1097.97,159.27,242.64,3.99
12,110.63,3652.0,198.22,268.14,4.44
13,110.63,1307.93,163.76,268.14,4.44
14,110.13,512.97,133.82,278.51,4.64
15,110.13,512.97,133.82,274.78,4.56
16,111.13,1417.0,230.59,254.78,4.21
17,111.13,1368.93,161.23,255.51,4.28
18,106.13,700.93,157.34,252.14,4.17
19,106.13,1410.0,157.34,252.14,4.17
20,106.63,395.97,134.83,267.14,4.41
21,106.63,395.97,134.83,267.14,4.41
22,105.63,1192.97,144.34,273.64,4.55
23,105.63,1192.97,144.34,273.64,4.55
24,106.13,1341.97,144.91,261.64,4.33
25,106.13,1341.97,144.91,261.64,4.33
26,106.63,1255.93,159.52,247.51,4.04
27,106.63,3664.0,195.42,240.78,3.92
