,0,1,2,3,4
0,451.1,3647.9,1391.14,78.65,1.29
1,214.17,4168.9,1216.59,93.7,1.55
2,231.17,3778.9,1317.0,95.18,1.58
3,235.1,5790.9,1317.0,95.18,1.58
4,214.17,5307.9,1440.93,83.7,1.38
5,508.1,3895.9,1771.72,67.65,1.1
6,191.64,6532.9,1164.31,114.65,1.9
7,191.64,8722.9,464.93,174.7,2.89
8,172.14,4792.9,312.44,184.18,3.01
9,172.14,4792.9,312.44,184.18,3.01
10,172.64,4774.4,363.93,174.68,2.84
11,172.64,4774.4,363.93,174.68,2.84
12,177.14,1281.9,295.65,188.7,3.12
13,177.14,4105.9,295.65,176.65,2.91
14,172.64,929.9,264.21,194.7,3.23
15,172.64,3970.9,264.21,173.65,2.83
16,170.14,3942.9,320.96,173.65,2.87
17,170.14,1177.9,320.96,175.7,2.91
18,165.14,4510.4,276.58,196.18,3.26
19,165.14,4510.4,276.58,196.18,3.26
20,176.64,4895.4,386.05,175.68,2.91
21,176.64,4895.4,386.05,175.68,2.91
22,139.1,1289.9,443.3,170.7,2.8
23,101.17,7710.9,850.3,127.65,2.1
24,162.64,785.9,311.8,168.68,2.75
25,162.64,785.9,311.8,168.68,2.75
26,173.14,739.9,345.55,179.68,2.99
27,173.14,739.9,345.55,179.68,2.99
