,0,1,2,3,4
0,191.58,2251.71,371.13,195.14,3.2
1,191.58,2937.67,360.25,191.36,3.08
2,211.42,1536.71,437.03,193.14,3.15
3,291.74,2161.67,663.32,161.36,2.66
4,199.08,1525.71,336.14,230.14,3.82
5,199.08,3263.67,444.38,190.36,3.07
6,193.42,2818.67,394.21,193.25,3.19
7,206.74,2415.71,431.69,193.25,3.19
8,242.42,2468.71,583.66,174.14,2.81
9,249.74,2768.67,646.89,144.36,2.29
10,212.74,1194.71,364.52,218.25,3.6
11,196.42,1250.67,346.01,218.25,3.6
12,196.74,1011.19,352.43,218.36,3.58
13,196.42,1011.19,314.63,233.14,3.86
14,191.42,872.71,275.86,223.14,3.68
15,210.74,1028.67,362.64,212.36,3.52
16,186.08,1763.67,336.24,206.75,3.41
17,186.08,1501.71,315.79,206.75,3.41
18,194.58,1105.71,286.28,227.25,3.73
19,194.58,3228.67,286.28,227.25,3.73
20,186.08,1637.67,401.7,195.36,3.23
21,186.08,1463.71,363.32,203.14,3.35
22,184.08,1307.19,303.8,218.75,3.59
23,184.08,1307.19,303.8,218.75,3.59
24,197.58,1118.71,393.56,207.25,3.39
25,197.58,1375.67,393.56,207.25,3.39
26,234.74,1603.19,690.28,167.75,2.77
27,223.42,1603.19,528.22,167.75,2.77
