,0,1,2,3,4
0,39.17,0.0,7.17,238.75,3.96
1,39.17,0.0,7.17,267.43,4.24
2,39.17,771.21,29.98,263.59,4.31
3,39.17,771.21,29.98,263.59,4.31
4,38.67,0.0,0.0,310.43,5.15
5,38.67,0.0,0.0,294.75,4.85
6,39.17,0.0,7.05,290.59,4.78
7,39.17,0.0,7.05,290.59,4.78
8,39.67,0.0,0.0,294.75,4.88
9,39.67,0.0,0.0,295.43,4.89
10,40.67,0.0,15.62,275.09,4.53
11,40.67,0.0,15.62,275.09,4.53
12,39.67,0.0,6.69,260.75,4.32
13,39.67,0.0,6.69,286.43,4.75
14,39.17,0.0,4.01,278.59,4.61
15,39.17,0.0,4.01,278.59,4.61
16,38.67,0.0,0.0,277.59,4.54
17,38.67,0.0,0.0,277.59,4.54
18,38.17,0.0,0.0,292.09,4.82
19,38.17,0.0,0.0,292.09,4.82
20,39.67,27991.19,1170.33,134.75,2.22
21,39.67,689.23,77.45,296.43,4.93
22,52.47,0.0,16.07,281.59,4.67
23,40.87,0.0,16.07,281.59,4.67
24,39.17,0.0,0.0,287.09,4.73
25,39.17,0.0,0.0,287.09,4.73
26,52.47,0.0,26.64,288.43,4.78
27,40.87,0.0,26.64,273.75,4.53
