,0,1,2,3,4
0,93.82,651.24,208.44,206.45,3.39
1,93.82,1704.2,208.44,240.77,3.97
2,86.82,722.2,180.88,245.61,4.06
3,86.82,510.24,180.88,245.61,4.06
4,-11.93,811.72,-7.44,277.77,4.57
5,79.57,811.72,182.83,222.45,3.68
6,83.32,839.2,191.01,236.45,3.9
7,83.32,423.24,191.01,246.77,4.05
8,89.32,518.22,180.29,226.77,3.74
9,89.32,518.22,180.29,197.45,3.15
10,0.0,432.2,0.0,336.61,5.58
11,0.0,263.24,0.0,336.61,5.58
12,0.0,704.24,0.0,308.61,5.05
13,0.0,1078.2,0.0,308.61,5.07
14,0.0,501.72,0.0,330.61,5.47
15,0.0,501.72,0.0,330.61,5.47
16,0.0,918.22,0.0,296.77,4.88
17,0.0,918.22,0.0,295.45,4.88
18,0.0,926.24,0.0,319.77,5.3
19,0.0,1172.2,0.0,268.45,4.43
20,0.0,740.22,0.0,295.11,4.87
21,0.0,740.22,0.0,295.11,4.87
22,0.0,531.24,0.0,314.61,5.19
23,0.0,627.2,0.0,314.61,5.19
24,0.0,592.22,0.0,280.45,4.65
25,0.0,592.22,0.0,291.77,4.83
26,0.0,352.22,0.0,315.61,5.19
27,0.0,352.22,0.0,315.61,5.19
