,0,1,2,3,4
0,19.11,1509.58,0.0,192.99,3.18
1,19.11,9459.82,0.0,192.99,3.18
2,18.61,0.0,0.0,266.99,4.41
3,18.61,0.0,0.0,266.99,4.41
4,19.11,943.2,0.0,200.21,3.31
5,19.11,943.2,0.0,211.77,3.42
6,19.11,1637.2,88.12,116.99,1.94
7,19.11,1637.2,88.12,116.99,1.94
8,21.61,2277.58,199.31,221.77,3.68
9,21.61,11383.82,1042.13,73.21,1.22
10,19.61,2581.2,727.58,89.99,1.5
11,19.61,2581.2,727.58,89.99,1.5
12,25.11,2471.7,249.27,110.49,1.82
13,25.11,2471.7,249.27,110.49,1.82
14,1269.27,18426.82,12559.91,16.21,0.27
15,108.95,6678.58,362.73,192.77,3.2
16,24.11,1091.2,0.0,148.21,2.42
17,24.11,1091.2,0.0,222.77,3.68
18,24.11,8003.82,0.0,184.21,2.72
19,24.11,1482.58,0.0,242.77,4.02
20,24.61,3226.7,0.0,180.49,2.99
21,24.61,3226.7,0.0,180.49,2.99
22,24.11,3734.2,0.0,208.21,3.41
23,24.11,3734.2,0.0,224.77,3.72
24,24.61,917.82,0.0,129.21,2.13
25,24.61,769.58,0.0,253.77,4.2
26,24.11,1458.2,0.0,169.99,2.82
27,24.11,1458.2,0.0,169.99,2.82
