,0,1,2,3,4
0,151.18,1428.55,217.11,236.6,3.87
1,151.18,16418.27,251.77,179.94,2.98
2,160.18,0.0,173.78,253.6,4.2
3,160.18,0.0,173.78,208.94,3.42
4,151.68,0.0,155.59,224.6,3.7
5,151.68,0.0,155.59,215.94,3.56
6,154.68,0.0,178.56,217.27,3.57
7,154.68,0.0,187.49,217.27,3.57
8,156.18,0.0,153.01,224.6,3.62
9,156.18,0.0,153.01,220.94,3.62
10,142.18,291.55,256.35,208.6,3.42
11,142.18,16459.27,321.24,183.94,3.03
12,143.68,18416.41,702.04,151.27,2.5
13,143.68,18416.41,496.66,151.27,2.5
14,146.68,0.0,166.83,200.94,3.3
15,146.68,0.0,166.83,220.6,3.67
16,146.18,0.0,143.28,225.6,3.68
17,146.18,0.0,143.28,220.94,3.67
18,71.18,0.0,139.26,244.77,3.99
19,71.18,0.0,139.26,244.77,3.99
20,143.18,0.0,169.11,240.6,4.0
21,143.18,0.0,169.11,235.94,3.86
22,77.12,0.0,125.13,251.6,4.16
23,136.24,0.0,132.88,215.94,3.58
24,71.68,2195.55,137.55,243.6,4.02
25,71.68,4485.27,137.55,239.94,3.95
26,72.18,4611.27,123.26,253.6,4.17
27,72.18,-536.45,105.91,227.94,3.6
