,0,1,2,3,4
0,222.4,2904.87,368.13,232.61,3.83
1,222.4,2904.87,271.31,262.44,4.35
2,210.9,817.59,315.8,216.03,3.57
3,210.9,1038.15,315.8,216.03,3.57
4,207.9,1781.59,293.64,233.44,3.88
5,207.9,2463.15,293.01,197.61,3.28
6,208.9,3062.87,336.53,214.44,3.51
7,208.9,3062.87,336.53,207.61,3.44
8,208.9,959.59,275.22,241.44,4.0
9,208.9,2479.15,312.45,230.61,3.8
10,209.4,2946.37,366.66,220.53,3.64
11,209.4,2946.37,366.66,220.53,3.64
12,207.9,2545.15,313.86,214.53,3.53
13,207.9,848.59,313.86,214.53,3.53
14,208.9,2744.87,338.77,217.03,3.56
15,208.9,2744.87,338.77,217.03,3.56
16,230.17,601.37,280.17,214.53,3.46
17,200.62,601.37,290.9,214.53,3.46
18,198.4,2455.15,302.26,223.53,3.62
19,198.4,1057.59,264.62,223.53,3.67
20,230.17,628.37,321.54,220.53,3.65
21,200.62,628.37,321.54,220.53,3.65
22,198.4,894.59,278.79,240.44,3.98
23,198.4,2120.15,278.79,220.61,3.64
24,197.9,2489.15,289.07,226.44,3.74
25,197.9,1446.59,289.07,161.61,2.66
26,197.4,2987.87,316.8,214.61,3.56
27,197.4,2987.87,301.22,225.44,3.74
