,0,1,2,3,4
0,113.75,4909.55,1518.8,39.57,0.63
1,284.48,39517.67,14372.0,-15.32,-0.3
2,0.0,0.0,0.0,290.63,4.8
3,0.0,0.0,0.0,290.63,4.8
4,0.0,0.0,0.0,296.57,4.93
5,0.0,0.0,0.0,291.68,4.7
6,0.0,0.0,0.0,301.57,5.02
7,0.0,0.0,0.0,272.68,4.49
8,0.0,0.0,0.0,266.13,4.37
9,0.0,0.0,0.0,266.13,4.32
10,0.0,0.0,0.0,248.68,4.11
11,0.0,0.0,0.0,288.57,4.78
12,0.0,0.0,0.0,306.68,4.95
13,0.0,0.0,0.0,307.57,4.95
14,0.0,0.0,0.0,307.57,5.1
15,0.0,0.0,0.0,273.68,4.52
16,0.0,0.0,0.0,308.63,5.12
17,0.0,0.0,0.0,308.63,5.12
18,0.0,0.0,0.0,293.13,4.86
19,0.0,0.0,0.0,293.13,4.86
20,0.0,0.0,0.0,294.57,4.89
21,0.0,0.0,0.0,279.68,4.51
22,0.0,0.0,0.0,304.57,5.06
23,0.0,0.0,0.0,280.68,4.63
24,0.0,0.0,0.0,310.57,5.13
25,0.0,0.0,0.0,295.68,4.91
26,0.0,0.0,0.0,293.63,4.87
27,0.0,0.0,0.0,293.63,4.87
