,0,1,2,3,4
0,19.44,994.82,91.47,236.1,3.86
1,13.79,419.98,54.85,294.87,4.85
2,11.12,1196.9,88.15,284.87,4.68
3,11.12,1196.9,88.15,276.1,4.57
4,14.12,3083.82,84.66,298.98,4.94
5,14.12,844.98,84.66,298.98,4.94
6,22.79,653.9,85.46,272.48,4.46
7,75.44,653.9,150.57,272.48,4.46
8,22.12,767.9,82.49,260.1,4.25
9,22.12,767.9,82.49,264.87,4.25
10,24.12,991.9,99.0,258.1,4.28
11,24.12,991.9,99.0,267.87,4.41
12,31.79,652.9,107.44,260.98,4.3
13,59.44,652.9,132.67,260.98,4.29
14,84.12,625.9,148.58,256.1,4.12
15,84.12,625.9,148.58,258.87,4.27
16,70.44,1316.82,143.5,246.1,4.08
17,66.79,733.98,131.54,270.87,4.36
18,74.44,938.98,157.95,260.48,4.31
19,67.79,1557.82,157.95,260.48,4.31
20,69.79,649.9,155.47,279.87,4.62
21,77.44,649.9,166.86,263.1,4.34
22,69.79,902.9,170.42,262.87,4.32
23,79.44,902.9,175.81,237.1,3.91
24,78.44,587.9,140.04,255.48,4.16
25,69.79,587.9,140.04,255.48,4.16
26,64.62,446.4,159.78,256.48,4.2
27,64.62,446.4,159.78,256.48,4.2
