,0,1,2,3,4
0,264.32,2946.69,466.53,184.46,3.03
1,226.43,2946.69,330.94,184.46,3.03
2,209.38,1334.19,318.46,213.9,3.54
3,209.38,1334.19,318.46,207.02,3.39
4,208.88,688.66,277.07,218.9,3.57
5,208.88,528.72,277.07,196.02,3.2
6,207.38,2632.66,318.02,214.9,3.53
7,207.38,1368.72,318.02,195.02,3.17
8,207.88,600.19,273.13,216.46,3.56
9,207.88,600.19,273.13,216.46,3.56
10,209.38,5381.66,366.57,189.02,3.09
11,209.38,3236.72,418.28,197.9,3.26
12,208.38,2365.66,315.26,242.96,3.99
13,208.38,1363.72,315.26,242.96,3.99
14,208.38,556.72,308.7,205.46,3.38
15,208.38,954.66,321.97,205.46,3.35
16,228.32,1028.69,285.19,200.02,3.27
17,201.43,1028.69,295.99,224.9,3.73
18,198.88,1343.19,290.07,228.9,3.75
19,198.88,1343.19,290.07,224.02,3.7
20,232.32,1173.72,330.43,230.46,3.81
21,204.43,2387.66,330.43,230.46,3.81
22,201.38,1012.66,255.23,200.9,3.28
23,201.38,918.72,253.61,188.02,3.09
24,200.88,3607.66,342.73,200.9,3.25
25,200.88,1677.72,309.18,199.02,3.25
26,198.88,1989.72,303.77,212.02,3.5
27,198.88,2378.66,295.17,220.9,3.63
