,0,1,2,3,4
0,19.77,0.0,43.09,307.38,5.09
1,19.77,0.0,43.09,307.38,5.09
2,18.77,0.0,25.33,324.55,5.38
3,18.77,0.0,25.33,310.21,5.09
4,16.77,0.0,32.76,302.38,5.0
5,16.77,0.0,32.76,302.38,5.0
6,17.27,816.14,49.1,302.55,4.99
7,17.27,2384.72,49.1,297.21,4.94
8,17.77,675.43,34.3,283.21,4.68
9,17.77,675.43,34.3,285.55,4.74
10,17.77,266.43,37.87,294.88,4.86
11,17.77,266.43,37.87,294.88,4.86
12,16.68,0.0,10.3,318.21,5.29
13,1.86,0.0,10.3,325.55,5.38
14,0.0,218.43,6.46,308.88,5.11
15,0.0,218.43,6.46,308.88,5.11
16,0.27,129.93,0.04,320.88,5.25
17,0.27,129.93,0.04,320.88,5.27
18,0.77,517.93,10.56,284.38,4.69
19,0.77,517.93,10.56,284.38,4.69
20,0.77,0.0,0.0,304.55,5.01
21,0.77,0.0,0.0,304.21,5.01
22,0.77,0.0,5.47,297.38,4.91
23,0.77,0.0,5.47,297.38,4.91
24,0.77,239.14,1.41,311.38,5.13
25,0.77,316.72,1.41,311.38,5.13
26,0.27,10758.72,358.5,171.21,2.77
27,0.27,942.14,44.53,288.55,4.78
