,0,1,2,3,4
0,3674.64,6878.33,5881.57,27.81,0.45
1,3674.64,38544.89,20411.32,9.02,0.14
2,3512.64,2660.61,3912.82,37.41,0.61
3,3512.64,2660.61,3912.82,37.41,0.61
4,3707.82,6544.33,5525.04,32.81,0.52
5,6869.46,14963.89,10792.4,15.02,0.2
6,3837.64,5693.11,4267.59,34.91,0.55
7,3837.64,5693.11,4267.59,34.91,0.55
8,4735.82,6362.33,5636.24,33.81,0.55
9,8451.46,10909.89,10402.03,15.02,0.22
10,4839.64,4182.61,4932.58,31.91,0.49
11,4839.64,4182.61,4932.58,31.91,0.49
12,4328.14,4415.11,4747.65,27.02,0.44
13,4328.14,4415.11,4747.65,30.81,0.5
14,5998.46,29820.33,12748.88,5.02,0.07
15,4433.82,40555.89,11340.82,6.81,0.07
16,3614.14,3189.11,3785.72,34.91,0.54
17,3614.14,3189.11,3785.72,34.91,0.57
18,3772.14,3680.61,4298.59,34.91,0.56
19,3772.14,3680.61,4298.59,34.91,0.56
20,4392.46,6130.11,4490.13,33.91,0.52
21,3717.82,6130.11,4490.13,33.91,0.54
22,5023.46,3194.61,4704.58,25.02,0.41
23,4100.82,3194.61,4704.58,29.81,0.47
24,4421.82,4231.11,4172.42,33.81,0.53
25,4544.46,4231.11,4172.42,30.02,0.48
26,3600.64,4018.11,4350.23,33.91,0.53
27,3600.64,4018.11,4350.23,33.91,0.53
