,0,1,2,3,4
0,151.74,808.51,208.49,197.4,3.22
1,151.74,808.51,208.49,244.15,4.04
2,157.2,693.49,211.67,256.4,4.21
3,164.28,2727.54,217.82,258.15,4.28
4,165.28,453.01,212.4,265.15,4.37
5,153.2,453.01,212.4,263.4,4.35
6,147.74,2569.54,211.98,267.15,4.43
7,147.74,525.49,211.98,243.4,3.93
8,147.24,565.51,189.4,214.4,3.45
9,147.24,565.51,194.63,227.15,3.75
10,147.24,2677.54,219.95,260.15,4.3
11,147.24,735.49,219.95,231.4,3.81
12,147.74,512.51,214.88,239.28,3.97
13,147.74,512.51,202.85,239.28,3.97
14,146.74,200.01,200.69,260.4,4.31
15,146.74,200.01,200.69,267.15,4.41
16,148.74,1005.01,226.92,264.28,4.33
17,148.74,1005.01,199.01,264.28,4.33
18,147.24,470.49,208.46,266.15,4.42
19,147.24,889.54,208.46,246.4,4.1
20,152.2,270.01,218.55,264.78,4.37
21,153.28,270.01,219.55,264.78,4.37
22,151.24,297.01,226.5,263.15,4.36
23,151.24,297.01,246.6,254.4,4.23
24,142.28,134.51,188.99,279.78,4.62
25,76.2,134.51,102.13,279.78,4.62
26,72.24,235.51,113.86,302.28,5.01
27,72.24,235.51,113.86,302.28,5.01
