,0,1,2,3,4
0,235.43,0.0,431.07,190.58,3.13
1,235.43,0.0,461.88,190.58,3.13
2,232.93,43205.18,536.2,184.77,3.01
3,232.93,1483.06,385.24,185.39,3.01
4,238.93,0.0,392.83,170.77,2.82
5,238.93,0.0,556.36,171.39,2.84
6,234.43,0.0,662.72,153.08,2.51
7,234.43,0.0,633.28,153.08,2.51
8,185.43,0.0,184.1,231.77,3.79
9,185.43,0.0,176.05,239.39,3.94
10,181.93,0.0,176.41,232.58,3.85
11,181.93,0.0,176.41,232.58,3.85
12,182.43,0.0,160.14,233.08,3.86
13,182.43,0.0,160.14,233.08,3.86
14,184.43,0.0,164.9,227.77,3.76
15,184.43,0.0,164.9,238.39,3.96
16,184.43,0.0,148.68,242.77,4.03
17,184.43,0.0,148.68,259.39,4.26
18,179.93,0.0,162.5,255.77,4.23
19,179.93,0.0,162.5,260.39,4.3
20,178.43,0.0,175.09,241.39,3.92
21,178.43,0.0,181.7,199.77,3.25
22,177.83,0.0,187.11,215.58,3.56
23,178.04,0.0,187.11,215.58,3.56
24,178.43,0.0,156.81,229.77,3.68
25,178.43,0.0,156.81,244.39,4.05
26,181.83,0.0,212.34,232.39,3.82
27,220.04,0.0,296.43,228.77,3.8
