,0,1,2,3,4
0,38.61,0.0,52.87,286.3,4.66
1,38.61,0.0,52.87,308.94,5.12
2,38.11,294.35,57.04,294.3,4.88
3,38.11,294.35,57.04,313.94,5.19
4,38.11,0.0,42.76,297.3,4.88
5,38.11,0.0,42.76,313.94,5.16
6,38.11,0.0,50.21,295.94,4.74
7,38.11,0.0,50.21,287.3,4.74
8,37.61,0.0,36.5,311.94,5.17
9,37.61,0.0,36.5,309.3,5.1
10,39.11,0.0,50.12,289.3,4.76
11,39.11,0.0,50.12,291.94,4.81
12,38.61,0.0,40.19,303.94,5.03
13,38.61,0.0,40.19,289.3,4.81
14,37.61,0.0,38.26,269.3,4.38
15,37.61,0.0,38.26,296.94,4.93
16,38.11,0.0,36.37,287.3,4.77
17,38.11,0.0,36.37,319.94,5.32
18,38.11,0.0,45.2,295.12,4.84
19,38.11,0.0,45.2,295.12,4.84
20,38.11,16509.58,506.84,189.3,3.13
21,38.11,754.12,85.51,271.94,4.51
22,52.33,0.0,68.52,253.3,4.19
23,39.88,0.0,68.52,312.94,5.19
24,38.61,126.35,38.24,294.12,4.84
25,38.61,126.35,38.24,294.12,4.84
26,51.33,0.0,71.82,278.3,4.6
27,40.88,0.0,71.82,280.94,4.61
