,0,1,2,3,4
0,313.26,1082.3,491.33,187.01,3.07
1,313.26,3808.16,436.64,194.83,3.24
2,317.01,620.3,441.05,202.83,3.36
3,321.51,1357.16,441.05,197.01,3.24
4,323.51,436.73,427.32,202.83,3.31
5,311.01,436.73,427.32,197.01,3.24
6,293.26,3015.73,454.52,198.92,3.29
7,293.26,3015.73,458.37,198.92,3.29
8,291.76,4471.16,425.44,194.01,3.19
9,291.76,3615.3,425.44,196.83,3.26
10,292.76,504.23,436.79,186.01,3.04
11,292.76,504.23,436.79,190.83,3.08
12,291.76,2083.16,471.1,188.01,3.07
13,291.76,1883.3,431.68,201.83,3.34
14,292.26,110.23,416.49,205.01,3.36
15,292.26,110.23,416.49,207.83,3.42
16,291.76,385.73,383.81,179.01,2.95
17,291.76,385.73,383.81,198.83,3.28
18,292.26,479.23,434.43,205.42,3.38
19,292.26,479.23,393.52,205.42,3.38
20,306.26,1065.23,440.85,205.83,3.42
21,306.26,1065.23,492.29,181.01,2.99
22,298.26,3491.73,476.95,190.83,3.17
23,298.26,3491.73,477.11,184.01,3.04
24,287.51,1269.3,432.11,201.01,3.29
25,83.01,3326.16,297.7,228.83,3.76
26,67.26,449.73,289.49,224.83,3.65
27,67.26,449.73,289.49,223.01,3.65
