,Av,Rt,Th,Cost
2015-04-11,0.5237253507905009,0.4107507244636065,0.6941566101078405,0.6235157926592367
2015-04-12,0.4768113937979294,0.4148714513889171,0.688530239015341,0.6469707509432581
2015-04-13,0.4827826425222744,0.286455153840971,0.7099876501633409,0.5769973336708386
2015-04-14,0.48412413408965316,0.331120407559327,0.7271810050391687,0.5414330342539172
2015-04-15,0.6346889012376806,0.42865171223828746,0.7220135393213784,0.5282732908999933
2015-04-16,0.4870999230910516,0.4247053085948357,0.6884606223100518,0.6995460956179622
2015-04-17,0.5023476461543666,0.39153806216289894,0.7524042203178194,0.5861421639377402
2015-04-18,0.5268035741868541,0.43072371122231323,0.7591068028882716,0.5567950038922681
2015-04-19,0.5154446880679684,0.4279593671636609,0.7209431911004525,0.41582129979861004
2015-04-20,0.5222283145634039,0.4521394504803991,0.6941271725988779,0.5614658558834282
2015-04-21,0.45839693490353933,0.473204255137507,0.7941261276855262,0.46779095110053204
2015-04-22,0.42088641399677085,0.5239578880114435,0.7931922846714121,0.47416531351042984
2015-04-23,0.4627890778669935,0.4320995245193724,0.7538626237366031,0.33821662459761276
2015-04-24,0.49363965336706883,0.48913008709773803,0.7690673414091067,0.41755483659294557
2015-04-25,0.552115917907138,0.444216015886446,0.7407626114031448,0.34922386783044407
2015-04-26,0.6439173085333604,0.5367680611457977,0.8095793262246973,0.43059900507908155
2015-04-27,0.5606598174539036,0.5124284204302038,0.7776634248745635,0.3424650792366662
2015-04-28,0.6144390000294278,0.4592079997410654,0.7835957531088061,0.28713890035250905
2015-04-29,0.5098558929456709,0.5575723083298793,0.8070659038054533,0.5153170082152725
2015-04-30,0.5001651843344976,0.517475191232054,0.7877379024221045,0.35773927081451573
2015-05-01,0.5086854104707024,0.5722883613480049,0.8078559256609019,0.35296463115825283
2015-05-02,0.6486288509863714,0.4411059412139925,0.7929329298554229,0.47795082218085216
2015-05-03,0.5573564643278819,0.5719481585907881,0.8033459618417567,0.4291677545305833
2015-05-04,0.6062162472251522,0.5347021087866839,0.8202757641407876,0.39107989376380425
2015-05-05,0.6688892731606839,0.5625235327767684,0.7538471549277685,0.3569706510832505
2015-05-06,0.5890962869102534,0.7650586786097151,0.835460088844262,0.397204179772776
2015-05-07,0.6113792136972467,0.6751980993440603,0.8245109914821812,0.39215100388489255
2015-05-08,0.5964184097472177,0.5559705044122727,0.8117435051031172,0.39700462038672557
2015-05-09,0.4481319992326907,0.6102177401339989,0.8392979569298605,0.41198641586569473
2015-05-10,0.43369883578324875,0.52612156941247,0.8153316493552698,0.35673920517018515
2015-05-11,0.5897046047555623,0.6058624872502615,0.8896894770879185,0.47993385881217304
2015-05-12,0.6832750947415362,0.6290347617160712,0.8463382101833241,0.42731335437411744
2015-05-13,0.5613537954761906,0.5208019650345892,0.852997838263039,0.3742829653927663
2015-05-14,0.5379549288450308,0.558779649366855,0.8198190712735232,0.3140281957715043
2015-05-15,0.5286716216961116,0.5722428848849945,0.8245083190823153,0.3452772719280381
2015-05-16,0.45574601786053176,0.44227775773461725,0.8466847217412409,0.4895189366368165
2015-05-17,0.4097519594772841,0.5988164296515475,0.8089462587530436,0.4015630037737921
2015-05-18,0.5891648242465588,0.47452807681443576,0.8448025463892206,0.6503148943439827
2015-05-19,0.5419239688692198,0.4984652264478594,0.8497306876763968,0.514599527012311
2015-05-20,0.44113860023505036,0.45843723684507093,0.839219469437652,0.5983093278313399
2015-05-21,0.4869189325253779,0.45175305124469645,0.8634955984183084,0.6671053409237491
2015-05-22,0.41115318260170497,0.49962042702199516,0.7878185927585005,0.6231422696029847
2015-05-23,0.44456487480216345,0.45946375924382743,0.8168216100629906,0.7023910822657213
2015-05-24,0.5505056530219833,0.4212196794962014,0.8251121962140466,0.7499729983548005
2015-05-25,0.579536757367786,0.4100759844504379,0.819644685382418,0.6405939114468874
2015-05-26,0.5956692618893281,0.42290214356564393,0.7892005925744993,0.6105008913113572
2015-05-27,0.48348183091462704,0.4456082693244672,0.7556742996000254,0.6494798929563564
2015-05-28,0.45704750094783,0.44443609331076794,0.8556858250002606,0.6432922061481643
2015-05-29,0.5779720395765819,0.4093586905507034,0.8123845373613119,0.7352546660622733
2015-05-30,0.5179396497289518,0.44041027148806555,0.7907277596337497,0.8086326145528601
2015-05-31,0.5248872430146851,0.35463091644824596,0.7732487417006001,0.650473245483582
2015-06-01,0.4796887982634229,0.36894605877061337,0.771639458457249,0.7927897884312194
2015-06-02,0.5296067424229317,0.41806524988464633,0.8452520417220278,0.7361861944253852
2015-06-03,0.499432101358065,0.3701109018979296,0.7972990331305181,0.7356561497221388
2015-06-04,0.49328304785511756,0.3423543526054157,0.8480686184319599,0.5974050568787603
2015-06-05,0.4866477150200335,0.3317544599394675,0.8072080146817352,0.6539840605940567
2015-06-06,0.5145374080524501,0.2437834267204672,0.8034296682261073,0.7034229404001999
2015-06-07,0.429790436629036,0.35516653339752857,0.8131650699168773,0.7856225926090913
2015-06-08,0.578997478478151,0.28172298211417923,0.7964414004185975,0.6642468498856111
2015-06-09,0.47413480074651393,0.2972865846230078,0.8283945888295623,0.7773451222727996
2015-06-10,0.5700561644246358,0.2902543660385136,0.7953695040322165,0.7870937523761801
2015-06-11,0.5504464999609514,0.34641225110174156,0.7970900184900364,0.8212863790428064
2015-06-12,0.5366687807107552,0.2721091161586656,0.8032923938598576,0.7512353329585062
2015-06-13,0.5595639468303512,0.28736823797498173,0.8116055006641142,0.8198522961173722
2015-06-14,0.5769448860121327,0.3082842731452884,0.8159289035003104,0.743606546490199
2015-06-15,0.5413410071237211,0.17668534576690814,0.8335049377932218,0.7095254828093185
2015-06-16,0.5665267723779528,0.25984334747343224,0.81901159200146,0.6330039155872221
2015-06-17,0.5492192319601545,0.30597949195020824,0.8796663598515088,0.7249433544437006
2015-06-18,0.7333155672389052,0.2744351942939079,0.8445531557421471,0.7019653506578809
2015-06-19,0.6402177709064132,0.24995687294729763,0.8431897098474255,0.5701415909079174
2015-06-20,0.5777569447161077,0.3028111158181012,0.8193009571538623,0.6677708511075086
2015-06-21,0.5702477709820133,0.1925081842872587,0.8929580980703861,0.7325473799241281
2015-06-22,0.6564484494069869,0.2828041380198117,0.8835622760368073,0.6374720527942533
2015-06-23,0.6790426389600162,0.2134731746004041,0.8298498806794424,0.6900349572026744
2015-06-24,0.6616600238054002,0.26463199921682035,0.8347743593543869,0.6478925465335893
2015-06-25,0.617838787500094,0.157451365915304,0.835623619904699,0.8005792437978553
2015-06-26,0.538646843565789,0.3151961303788211,0.8844551277434521,0.7675187690044777
2015-06-27,0.5638084754036167,0.2911487237835641,0.9364588649251614,0.701661612149603
2015-06-28,0.5489644481086483,0.2538490507240515,0.9114706371181193,0.6985585379151187
2015-06-29,0.5813392784026717,0.31056432120481214,0.8908159587354851,0.9151100115126292
2015-06-30,0.6258449173366263,0.2657797817821196,0.9133610113764208,0.7811292040895249
2015-07-01,0.5531306461842597,0.33929708162434014,0.9531695735063737,0.8136033305018417
2015-07-02,0.659016852011864,0.37028133166958466,0.9355427980847395,0.7642863843134686
2015-07-03,0.6105479633247858,0.2230534470696826,0.9431642525372872,0.7076971658665274
2015-07-04,0.686285304110543,0.2650564613241695,0.919288697346007,0.688204820070578
2015-07-05,0.6241173062684482,0.2689857070632288,0.9493680365073578,0.7471011873132345
2015-07-06,0.7337565523827421,0.2362314118180106,0.9115423769248749,0.7787116941104736
2015-07-07,0.7169931399952123,0.3519410776552069,0.8916874919110997,0.6588070821809013
2015-07-08,0.754608998233082,0.3707437739834003,0.9041892343110421,0.8399729214358752
2015-07-09,0.7449274179755696,0.30539731026606354,0.9301153347878508,0.6836301145477091
2015-07-10,0.6572511538599745,0.2647157747024488,0.9263651855652879,0.78910136521446
2015-07-11,0.5917147420789315,0.3238206083505188,0.8940186157116091,0.6510773828518133
2015-07-12,0.6268103869871087,0.3662753136988861,0.968577769894541,0.7417868623755637
2015-07-13,0.6115112791206259,0.3481108766548729,0.9138213313260777,0.658301653042156
2015-07-14,0.6098778869565886,0.34325304080621016,1.0,0.6482870393526627
2015-07-15,0.6405861661014172,0.40603825094158874,0.8848234821753437,0.38899973638982965
2015-07-16,0.49401653513855825,0.4205642856950465,0.9306759613755617,0.5321843663983173
2015-07-17,0.562557822230316,0.3678837323549151,0.9361866694585043,0.6233899303979978
