170,3106,641.42,192,3.13
88,5903,598.3,190,3.1
82,2646,607.87,200,3.28
82,3047,545.4,196,3.18
86,2904,486.0,179,2.93
82,2195,529.85,203,3.24
86,3065,594.09,205,3.35
81,2962,498.4,192,3.12
87,2701,461.89,187,3.03
81,2713,523.67,198,3.22
86,3101,586.99,203,3.35
81,2485,450.04,188,3.06
85,2714,554.08,191,3.12
87,2727,559.56,205,3.37
86,2834,461.44,187,3.07
88,2521,554.68,193,3.18
85,2752,564.02,201,3.31
84,2818,534.73,198,3.26
87,2763,576.83,193,3.21
89,3059,563.88,199,3.27
86,2400,434.28,162,2.66
85,2730,427.82,178,2.9
85,2680,473.8,170,2.81
86,2727,572.45,195,3.21
84,2627,551.5,196,3.22
85,2836,538.32,196,3.22
86,2651,531.37,192,3.17
85,21525,622.59,198,3.26
