90,1204,169.86,261,4.3
92,820,166.15,294,4.74
84,628,152.77,290,4.82
90,419,157.75,266,4.36
95,685,162.8,287,4.67
86,1190,149.99,302,5.02
91,1962,172.18,269,4.41
88,652,151.42,298,4.91
88,1472,157.56,284,4.65
85,405,139.23,284,4.69
88,588,150.0,301,4.96
87,968,160.44,290,4.81
90,1552,170.84,270,4.43
84,847,155.97,262,4.34
88,918,161.82,284,4.71
87,532,152.03,303,5.03
95,635,167.21,274,4.5
89,478,151.07,301,4.95
88,379,153.35,272,4.49
88,1218,168.93,267,4.42
87,1092,165.81,304,5.04
90,1734,180.2,302,5.01
89,371,153.05,308,5.12
85,1154,174.49,278,4.6
91,2825,285.57,253,4.16
95,532,164.92,306,5.07
96,2425,224.78,264,4.34
96,2123,213.5,261,4.27
