13,5006,129.26,251,4.14
12,422,52.7,321,5.29
12,3453,65.34,329,5.38
12,785,46.47,295,4.89
12,4151,95.26,310,5.12
13,1084,53.88,317,5.24
12,3485,73.68,302,4.97
12,12434,250.15,240,3.85
13,3985,85.72,262,4.32
12,1689,64.65,286,4.72
12,4117,94.25,306,5.08
12,3909,96.44,287,4.74
13,21023,168.35,266,4.4
13,3631,74.16,305,4.95
13,821,49.06,305,5.06
13,1169,56.54,299,4.97
13,6059,120.9,254,4.15
13,3273,78.94,302,5.0
13,635,45.22,326,5.33
13,3719,66.79,295,4.83
13,3524,79.15,308,5.07
13,4094,102.75,291,4.79
13,3243,83.98,313,5.17
13,1159,95.49,281,4.64
13,4130,95.94,306,5.01
14,7926,174.36,269,4.45
14,1670,125.71,280,4.61
13,1131,66.83,305,5.04
