4140,8706,6026.25,35,0.57
4050,45662,23244.6,10,0.16
4293,7230,5453.41,43,0.7
3573,7036,5350.2,40,0.65
3627,8372,5669.72,40,0.64
7791,22081,13625.68,16,0.22
4022,8960,5847.17,40,0.64
4494,11371,5665.97,38,0.6
4655,8190,5780.92,41,0.67
9373,18027,13235.31,16,0.24
5154,7986,6294.19,36,0.55
5366,9324,6548.94,36,0.56
5239,10743,7182.96,28,0.46
4258,7032,5290.31,38,0.62
6920,31648,15582.16,6,0.09
4353,47673,11485.5,14,0.19
4336,8502,5416.61,36,0.56
3733,6821,5132.8,42,0.69
4213,7708,5895.26,41,0.66
4172,8598,5679.89,37,0.6
5314,11823,6670.11,35,0.54
3637,9382,5288.12,41,0.66
5945,8851,7369.23,26,0.43
4020,6483,5017.89,37,0.59
4341,6328,5065.48,41,0.65
5466,11079,6257.32,31,0.5
4310,8830,5790.36,36,0.57
3732,8151,5888.07,40,0.63
