40,1321,91.1,255,4.14
40,1080,83.41,293,4.8
40,805,84.62,326,5.42
39,455,73.81,265,4.32
39,1007,84.68,310,5.15
39,861,83.96,295,4.87
40,1160,108.49,298,4.93
39,1223,86.29,289,4.8
40,1057,73.83,293,4.86
40,1128,75.74,278,4.59
40,874,107.11,285,4.71
39,1499,98.03,295,4.86
50,671,110.87,303,5.03
49,1068,84.43,290,4.78
49,2002,119.41,289,4.76
47,1500,87.71,262,4.35
47,1554,95.57,291,4.8
48,969,92.48,263,4.3
50,423,113.94,317,5.22
48,1403,101.01,291,4.81
48,1280,112.25,271,4.49
47,1427,118.92,281,4.62
99,1126,172.28,292,4.83
82,915,125.67,252,4.16
82,3293,187.41,255,4.14
83,7066,252.46,236,3.81
83,1261,192.54,268,4.44
82,575,131.62,285,4.67
