151,9509,670.58,156,2.58
154,1036,325.78,224,3.58
147,12692,635.18,161,2.64
153,13859,740.7,141,2.34
158,10408,536.65,197,3.27
155,4491,393.01,210,3.48
151,10060,604.35,176,2.91
150,14328,497.86,194,3.2
152,15390,714.02,165,2.71
162,900,349.72,213,3.52
144,3760,601.14,175,2.84
136,7489,690.65,170,2.76
127,5756,575.33,181,2.98
167,3668,824.98,166,2.73
128,1772,405.32,211,3.39
132,7987,780.64,152,2.49
132,4958,524.56,174,2.84
142,8221,662.51,155,2.55
155,3470,1183.26,131,2.16
120,5649,517.86,197,3.25
5,2095,211.7,241,3.93
107,6035,501.89,191,3.15
105,5069,393.26,201,3.32
107,920,313.04,204,3.37
106,4893,527.75,208,3.44
104,8466,598.7,165,2.7
97,1680,318.12,207,3.41
109,1997,415.94,218,3.6
