261,2171,500.06,188,3.09
332,3307,1687.7,103,1.7
241,1255,384.84,200,3.31
247,1725,597.01,181,2.96
243,3485,464.33,225,3.72
282,2103,1089.47,142,2.34
244,3352,670.75,187,3.08
246,2021,668.17,190,3.12
198,870,241.16,225,3.68
196,3263,256.98,259,4.3
197,2423,318.38,192,3.19
198,1088,277.64,227,3.75
194,459,230.82,284,4.71
195,1291,245.64,250,4.15
199,3390,277.08,246,4.07
194,599,228.93,255,4.17
196,1354,247.54,267,4.39
198,565,230.15,263,4.34
192,972,252.24,256,4.22
191,816,242.5,255,4.22
189,1154,237.62,249,4.11
193,746,285.02,256,4.21
190,3366,252.08,271,4.49
191,496,236.98,227,3.65
191,614,230.65,260,4.26
190,878,226.09,252,4.17
198,3386,306.04,238,3.89
223,984,381.31,213,3.53
