324,2308,426.43,191,3.15
323,2301,431.91,181,2.94
325,3560,420.26,210,3.47
325,3329,405.3,230,3.8
347,3384,456.18,208,3.29
350,3580,459.64,219,3.61
347,1684,424.35,200,3.18
294,3434,398.0,227,3.72
312,971,375.91,218,3.55
294,1131,356.15,201,3.2
294,1143,399.43,211,3.31
294,1523,407.75,219,3.61
297,1132,387.07,236,3.91
294,3548,398.34,236,3.79
293,825,361.07,216,3.59
322,1136,415.16,237,3.94
294,1104,359.3,250,4.16
315,3029,436.57,231,3.84
295,3754,390.87,238,3.85
294,1161,371.65,224,3.68
293,1210,392.26,239,3.97
294,3395,452.02,214,3.54
295,3482,408.53,238,3.95
294,1334,388.96,205,3.41
294,1053,363.49,245,4.07
294,1456,378.98,218,3.56
294,1270,415.71,227,3.76
294,1680,373.32,204,3.33
