16,602,74.04,271,4.46
17,700,81.16,305,5.0
16,5940,162.47,301,4.98
16,994,59.3,302,5.01
15,878,68.14,320,5.28
16,581,62.63,328,5.44
16,488,75.41,324,5.37
19,778,65.78,310,5.07
18,796,66.56,286,4.73
19,760,82.04,257,4.12
19,1316,87.42,292,4.8
18,431,75.35,334,5.53
16,368,79.2,296,4.91
16,336,61.42,335,5.56
17,452,87.76,325,5.39
16,331,60.11,337,5.6
17,1072,69.37,305,5.05
17,803,77.54,216,3.4
16,589,78.4,260,4.22
15,512,61.2,304,5.01
17,1023,90.03,290,4.76
19,1560,199.79,234,3.82
18,833,84.26,289,4.76
17,1035,91.23,268,4.44
16,529,85.8,281,4.65
20,714,102.54,214,3.42
17,760,90.04,302,5.01
20,2223,298.9,231,3.82
