163,757,253.15,252,4.17
162,495,207.04,235,3.81
163,1088,220.8,261,4.33
180,3190,233.39,232,3.81
181,3216,244.55,234,3.8
159,859,224.21,282,4.65
159,3423,231.65,258,4.27
159,1041,241.51,243,3.91
159,693,196.9,257,4.18
159,786,218.12,254,4.21
159,611,219.43,229,3.72
159,952,244.54,242,4.01
159,471,223.01,279,4.61
159,572,205.46,236,3.87
159,821,218.82,262,4.32
158,900,226.33,238,3.92
158,1327,209.6,228,3.73
158,394,200.93,269,4.46
159,3166,242.29,255,4.22
159,690,210.39,283,4.66
159,428,215.7,284,4.71
171,431,245.14,272,4.52
159,417,219.23,267,4.39
159,455,234.32,280,4.65
159,643,211.39,247,4.1
81,977,115.96,292,4.8
81,459,116.8,318,5.25
83,403,123.08,315,5.22
