176,3266,272.1,242,4.0
166,1756,230.2,231,3.83
164,525,228.09,272,4.5
183,454,227.77,236,3.85
187,536,234.82,245,4.04
162,4878,275.44,238,3.91
160,459,211.13,262,4.31
161,644,239.91,244,4.01
161,437,197.92,285,4.69
160,1064,230.04,257,4.26
161,4435,269.19,226,3.74
160,4387,275.14,241,3.99
162,926,235.86,233,3.84
161,705,208.44,236,3.89
163,3721,242.7,250,4.05
161,4046,260.2,243,4.01
161,512,201.13,209,3.46
161,423,208.17,278,4.6
161,438,233.45,257,4.27
161,350,200.38,285,4.73
161,426,209.98,283,4.64
173,551,248.77,225,3.67
162,793,223.27,261,4.27
162,451,236.1,259,4.27
161,1005,219.57,257,4.22
84,709,118.34,291,4.81
86,314,123.65,307,5.09
88,776,137.69,265,4.28
