40,1195,93.12,259,4.24
40,641,88.16,267,4.41
41,405,79.83,271,4.47
40,1025,74.92,297,4.93
42,389,72.43,326,5.41
40,289,74.0,317,5.25
41,636,79.18,280,4.64
40,951,88.16,297,4.89
40,588,78.29,315,5.22
41,739,68.18,290,4.78
42,1161,93.17,284,4.66
41,926,72.72,309,5.11
41,630,78.2,316,5.12
41,736,70.77,293,4.86
41,3125,118.62,274,4.48
41,1185,74.84,278,4.6
40,952,68.5,299,4.97
40,1483,78.65,276,4.53
40,847,85.52,308,5.11
40,1041,77.2,298,4.86
40,16625,508.2,196,3.25
41,1157,95.13,294,4.88
55,477,106.37,303,5.02
41,782,87.0,275,4.51
42,1157,69.99,305,5.02
41,579,60.75,269,4.45
55,585,124.7,297,4.93
41,974,77.66,265,4.35
