169,2241,234.38,173,2.81
167,1157,230.74,254,4.2
182,896,263.92,163,2.6
179,13975,285.29,258,4.24
170,640,230.53,262,4.32
170,1584,215.6,225,3.63
170,3195,252.58,241,3.95
177,3162,266.41,265,4.4
176,1557,234.56,252,4.18
172,1681,210.75,218,3.57
159,816,222.39,251,4.16
162,24701,1417.04,119,1.81
163,27031,922.55,136,2.21
160,21311,451.7,193,3.19
165,3167,233.55,261,4.33
185,2319,273.68,209,3.43
165,4948,230.47,229,3.79
165,452,216.64,276,4.53
91,825,200.57,266,4.37
89,896,198.19,260,4.27
165,935,228.79,277,4.59
164,1513,257.72,268,4.42
89,3215,182.26,264,4.39
157,1171,218.55,251,4.12
88,1448,202.45,254,4.2
89,3449,185.92,278,4.59
89,3349,178.01,273,4.52
90,1416,160.94,270,4.45
