24,569,73.25,328,5.44
24,671,62.76,309,5.12
24,390,43.35,346,5.74
22,450,57.13,311,5.1
21,506,63.78,317,5.27
21,958,51.57,310,5.1
21,785,52.79,324,5.35
22,3938,95.24,298,4.95
22,1809,56.14,284,4.69
22,1064,62.29,307,5.1
22,1399,66.5,299,4.92
22,656,59.06,313,5.18
22,1013,51.78,319,5.3
5,294,18.65,347,5.74
4,1548,38.15,324,5.36
4,411,24.6,316,5.24
5,862,26.68,323,5.26
4,920,23.22,341,5.63
5,1215,35.88,302,4.95
5,1343,35.07,289,4.8
5,425,16.08,326,5.36
5,808,26.23,305,5.04
5,708,27.71,316,5.22
5,753,33.06,301,4.97
6,208,18.77,328,5.43
4,1870,33.87,317,5.2
5,12312,407.12,172,2.78
4,911,45.74,310,5.14
