65,1168,130.53,239,3.92
64,491,113.59,313,5.18
64,800,120.4,279,4.63
64,903,106.63,316,5.23
64,6625,204.99,255,4.19
64,1162,101.82,301,4.99
64,12048,352.14,248,4.12
64,1933,123.16,275,4.52
55,1490,121.24,289,4.75
55,1555,92.21,276,4.56
0,0,0.0,157,2.61
70,2177,264.13,239,3.94
56,1627,124.95,307,5.09
56,2102,112.2,309,5.1
55,1195,139.89,262,4.32
11,891,28.52,296,4.91
9,336,23.39,358,5.96
10,882,36.77,280,4.61
10,1247,50.48,300,4.97
9,560,35.56,317,5.21
8,2296,52.3,285,4.69
9,1170,43.86,308,4.98
10,901,37.83,316,5.19
9,592,28.89,330,5.46
8,361,18.18,354,5.89
6,1679,38.28,335,5.57
8,896,28.54,324,5.38
6,1296,36.4,259,4.1
