263,3423,1013.14,154,2.56
417,30374,4665.15,52,0.85
243,2818,822.81,161,2.66
249,5822,1525.33,108,1.76
315,4882,1362.38,116,1.91
3449,17683,11987.33,21,0.29
245,4002,1568.93,113,1.87
543,7444,2446.2,74,1.18
246,3482,935.73,146,2.42
5290,15350,9252.7,24,0.39
1155,5033,2654.9,70,1.13
356,4531,2316.44,84,1.36
492,5649,2857.49,69,1.14
300,3755,1738.56,98,1.61
490,34358,6102.94,38,0.62
31523,35557,32605.5,6,0.08
254,3671,1601.61,93,1.49
330,4024,1436.17,113,1.86
258,3835,1230.14,137,2.28
193,4263,1023.08,156,2.57
261,5717,1956.8,93,1.54
255,6227,922.58,149,2.45
252,4469,1047.07,148,2.42
373,4843,1749.55,87,1.41
619,4955,2391.45,80,1.32
479,3626,2341.79,77,1.26
527,7030,1939.37,87,1.4
348,4034,1938.91,95,1.56
