14,1027,51.55,253,4.15
13,781,31.48,281,4.51
13,523,35.13,299,4.91
13,620,36.2,279,4.54
14,3015,52.89,309,5.12
13,2974,42.69,283,4.69
13,697,30.87,303,5.02
13,3046,44.04,280,4.59
14,1243,46.62,304,4.91
13,666,29.47,275,4.51
14,380,28.53,296,4.88
13,464,36.26,321,5.31
13,802,32.59,302,4.86
14,594,28.82,306,5.01
14,960,42.84,259,4.26
13,796,38.91,272,4.43
90,2178,164.73,216,3.55
89,1488,165.93,248,4.09
48,480,114.87,304,5.0
49,1035,110.12,263,4.35
47,791,112.79,292,4.85
47,774,114.98,306,5.0
48,974,106.94,304,4.91
48,1074,97.14,232,3.77
48,912,110.65,290,4.78
39,1087,100.07,279,4.61
38,505,109.6,302,5.01
38,1105,124.56,233,3.84
