25,4864,519.07,179,2.95
25,11839,837.74,151,2.5
25,1110,151.22,280,4.62
25,9211,427.6,220,3.62
26,3826,474.63,196,3.21
25,2752,313.13,254,4.21
25,1934,279.85,264,4.37
25,1950,296.32,252,4.13
25,2453,223.49,253,4.18
25,4355,506.3,214,3.52
25,2483,301.36,245,4.05
25,2296,249.87,247,4.05
25,2585,401.1,211,3.49
25,2306,238.09,273,4.52
18,1664,249.29,274,4.54
25,1407,206.88,264,4.34
25,2204,224.13,275,4.54
18,931,86.48,299,4.81
18,664,121.75,316,5.24
18,1054,162.52,301,4.99
18,764,112.04,318,5.26
18,512,96.94,298,4.93
18,1386,135.43,290,4.8
18,1328,104.16,318,5.29
18,768,114.94,314,5.2
18,877,130.73,269,4.43
18,600,128.88,264,4.32
18,621,90.66,316,5.21
