210,2092,554.91,192,3.09
180,1617,387.48,213,3.52
0,0,0.0,1,0.47
209,1330,361.66,216,3.56
207,842,369.54,230,3.81
108,3100,545.22,183,2.92
216,1830,696.87,163,2.65
357,6338,1304.88,120,1.95
107,1165,264.54,262,4.36
437,2746,1119.21,142,2.34
914,5818,2187.76,92,1.49
629,4378,1595.11,117,1.91
376,4243,1297.93,129,2.12
275,2691,900.33,157,2.59
112,1828,675.5,184,3.03
154,18801,1353.84,125,2.07
115,2015,421.66,226,3.7
142,1870,606.65,182,3.02
272,2445,1019.39,141,2.34
127,17039,1845.78,101,1.65
207,5818,1268.93,130,2.13
198,3300,953.46,151,2.51
742,4480,1712.52,99,1.63
1143,20777,2307.28,74,1.0
296,2326,984.35,153,2.53
943,6217,2383.22,86,1.41
1024,8201,2558.33,80,1.32
880,4393,2001.19,84,1.34
