140,4317,800.21,166,2.74
136,5232,950.72,146,2.43
157,4703,1115.24,138,2.26
150,7093,970.58,144,2.33
149,5149,764.99,144,2.36
148,5357,904.29,161,2.54
142,3856,659.12,178,2.88
148,5916,693.47,170,2.81
152,4728,1113.71,132,2.14
137,4864,591.53,175,2.87
148,6047,1089.08,128,2.04
143,4814,668.18,184,3.03
194,10008,798.25,163,2.7
155,5437,806.66,168,2.76
147,5494,463.62,208,3.44
151,4666,832.48,144,2.33
148,5698,840.25,144,2.35
132,4808,694.56,171,2.83
157,4841,841.7,155,2.57
136,4936,817.49,167,2.77
150,4522,832.94,154,2.46
200,6077,605.8,171,2.83
134,4528,832.19,174,2.88
148,3733,766.92,146,2.34
148,5149,817.16,161,2.66
149,4784,815.0,153,2.53
133,4396,577.67,188,3.13
153,4158,802.53,158,2.62
