119,11775,482.37,175,2.88
117,7560,333.82,226,3.71
118,1119,181.98,289,4.8
119,14268,614.3,162,2.67
122,8290,428.11,212,3.51
122,2338,240.57,267,4.4
121,8504,446.43,195,3.19
119,7127,273.26,246,3.85
121,12265,590.46,193,3.2
118,1405,275.14,251,4.11
77,2983,262.37,244,4.03
79,6442,374.48,210,3.41
70,3422,270.88,239,3.96
78,7099,433.14,192,3.06
67,1363,216.43,260,4.3
67,6903,389.6,218,3.55
77,2812,266.76,212,3.42
66,7631,345.9,232,3.84
108,2809,475.94,196,3.25
71,4015,285.31,248,4.11
4,2175,152.63,291,4.83
60,6079,312.4,235,3.89
63,4766,245.17,252,4.18
60,3038,233.84,232,3.84
63,6005,339.23,216,3.55
58,7337,371.16,206,3.41
57,2616,216.22,263,4.18
62,3263,230.6,254,4.2
