65,1307,239.36,266,4.33
61,2709,203.4,245,4.03
66,1442,176.43,272,4.49
58,536,144.29,297,4.85
56,483,133.37,259,4.04
56,711,177.29,251,4.04
44,1153,120.77,289,4.74
50,599,139.57,302,5.0
50,726,157.92,267,4.3
44,1182,163.64,210,3.43
43,1136,111.86,270,4.45
45,1059,141.29,275,4.53
47,1429,117.13,315,5.2
40,974,126.04,275,4.5
42,1520,156.08,214,3.53
44,992,134.84,298,4.89
38,857,96.84,258,4.02
43,2131,149.33,264,4.32
62,801,162.81,252,4.15
46,705,108.15,258,4.28
50,648,133.1,275,4.55
48,919,128.49,261,4.22
58,1118,136.18,251,4.11
41,665,149.36,228,3.59
55,1168,162.47,266,4.4
43,764,119.41,263,4.31
49,903,145.47,305,5.07
56,1234,162.93,231,3.81
