247,1215,487.03,203,3.3
248,1986,563.3,208,3.45
243,49425,637.62,195,3.22
247,1530,441.2,205,3.3
252,1430,448.79,181,2.99
250,2016,657.78,191,3.17
245,3790,764.14,164,2.72
248,2292,689.24,172,2.8
200,3282,285.52,242,3.96
195,873,232.01,259,4.27
195,487,254.37,251,4.15
193,1846,255.83,244,4.05
194,914,244.37,247,4.08
195,479,233.29,249,4.13
198,870,246.33,238,3.93
195,758,240.85,258,4.29
195,1016,224.42,253,4.2
198,507,230.33,279,4.59
193,608,249.28,266,4.4
191,433,233.1,280,4.63
190,454,231.05,261,4.25
191,2037,283.12,210,3.42
187,1277,252.32,228,3.76
193,1012,279.29,233,3.85
190,754,235.36,240,3.85
191,894,235.64,264,4.38
191,1203,268.3,252,4.15
235,664,397.85,239,3.97
