167,2444,257.38,255,4.17
168,21113,330.7,185,3.06
176,545,238.55,272,4.5
177,1104,228.21,214,3.5
168,924,212.35,243,4.0
168,3172,218.02,221,3.64
167,655,218.83,228,3.76
175,3250,266.42,230,3.75
174,908,220.31,243,3.9
171,1009,204.91,226,3.71
157,1307,296.62,227,3.72
160,21154,400.17,189,3.11
161,21206,780.97,161,2.67
159,21337,536.93,165,2.71
163,3165,223.44,206,3.38
163,1689,229.42,239,3.97
163,721,201.56,244,3.98
162,1394,204.19,226,3.75
88,927,203.68,254,4.16
87,3167,194.03,259,4.2
163,825,227.22,259,4.3
156,1319,230.2,241,3.94
89,3246,165.4,270,4.46
157,1301,211.81,221,3.66
87,3211,205.07,262,4.32
89,9180,189.22,245,4.03
88,9306,202.19,272,4.47
89,479,146.18,233,3.68
