357,1394,530.88,187,3.07
335,4760,444.76,205,3.4
334,932,455.03,213,3.52
370,2309,474.75,197,3.24
372,1119,458.11,213,3.47
328,1018,444.21,197,3.24
327,3750,462.64,206,3.4
325,3545,497.92,202,3.34
325,5423,437.11,194,3.19
324,3927,461.45,207,3.42
329,1313,447.14,186,3.04
322,959,474.12,201,3.24
327,3035,510.65,188,3.07
322,2195,439.8,212,3.5
326,763,426.9,205,3.36
324,721,453.75,218,3.58
327,1149,401.86,179,2.95
322,886,413.44,209,3.44
325,1373,473.98,207,3.41
325,849,401.64,214,3.51
325,1699,448.97,216,3.58
353,1695,531.84,181,2.99
329,4014,485.07,201,3.33
333,4233,516.66,184,3.04
336,1581,471.66,201,3.29
100,4278,305.82,239,3.92
101,1063,316.28,235,3.75
99,1100,310.38,223,3.7
