91,2153,197.03,267,4.38
91,1444,235.46,239,3.86
95,1456,485.94,224,3.66
113,1725,286.63,233,3.86
114,2029,567.66,165,2.72
92,6957,696.28,169,2.74
91,2294,536.43,198,3.11
92,6092,700.79,174,2.88
98,1487,296.52,221,3.65
103,6214,707.74,190,3.1
106,1011,180.69,278,4.55
103,4291,398.14,243,3.96
98,984,137.0,255,4.22
97,1509,256.33,233,3.86
100,4446,284.45,237,3.9
97,1448,195.15,214,3.52
101,1250,148.36,274,4.48
100,1999,197.12,257,4.24
98,5730,509.42,214,3.55
99,2076,203.9,265,4.39
102,2074,236.3,262,4.35
108,5588,285.32,240,3.99
97,1900,271.3,224,3.58
0,0,0.0,2,0.04
96,1204,148.87,282,4.56
103,1529,197.62,251,4.14
100,1229,198.23,241,3.99
198,3159,411.45,199,3.28
