112,7144,669.0,144,2.36
92,1507,241.58,255,4.23
230,2029,721.67,174,2.83
143,2688,583.52,176,2.76
274,2653,951.05,152,2.5
120,2176,921.4,164,2.72
233,6598,1166.77,131,2.14
213,2696,1000.04,133,2.15
132,1579,634.51,179,2.95
237,2586,1202.27,130,2.14
129,2167,496.71,182,3.01
230,8253,999.46,144,2.38
130,1432,373.26,202,3.33
130,3850,544.53,188,2.95
145,5571,636.33,175,2.83
137,1082,329.64,232,3.71
136,6883,507.04,174,2.86
131,1361,427.85,180,2.99
158,5793,769.3,160,2.57
130,1446,378.39,236,3.93
140,1701,358.46,241,3.98
134,1431,507.09,175,2.83
107,639,298.03,214,3.51
0,0,0.0,4,0.09
131,1974,382.74,234,3.82
139,1384,380.59,211,3.46
135,1417,377.84,222,3.68
210,3020,656.8,183,3.02
