50,3639,161.6,222,3.52
50,3696,119.8,274,4.55
50,11696,360.23,221,3.65
50,2998,114.28,281,4.64
53,3779,158.18,270,4.45
52,971,113.75,285,4.64
52,4755,175.2,237,3.9
52,3609,155.64,244,4.04
0,0,0.0,1,0.19
50,1310,102.9,258,4.25
52,1539,118.15,276,4.49
48,1321,112.92,293,4.82
52,1781,127.21,270,4.49
50,1052,99.5,299,4.91
49,599,96.71,258,4.25
47,1110,84.25,263,4.32
48,999,102.61,285,4.73
49,1161,112.35,278,4.6
52,657,114.88,287,4.77
50,807,99.61,295,4.88
51,2158,126.54,284,4.67
51,1179,133.17,307,5.08
52,699,114.58,304,5.04
49,539,112.94,262,4.18
48,1111,100.41,300,4.91
51,592,98.3,320,5.31
48,1749,125.34,273,4.5
51,1193,112.69,304,5.02
