109,1461,385.64,223,3.69
108,1436,361.83,227,3.71
190,1759,647.42,194,3.21
167,1733,449.48,209,3.44
215,1872,713.49,185,3.07
182,6915,863.31,156,2.54
19920,44546,36446.33,6,0.08
3391,19630,11689.37,16,0.26
6720,11890,9842.71,21,0.34
16334,23053,19623.9,11,0.17
4565,9430,6759.34,32,0.52
5759,20483,11463.42,21,0.34
5309,8361,6679.89,37,0.61
3581,9355,5885.54,42,0.69
3629,12305,7380.69,33,0.54
3031,9045,5113.02,39,0.62
3132,8797,6008.46,30,0.49
2344,11109,5498.58,41,0.67
5556,15741,10607.0,22,0.35
3083,10143,5975.78,38,0.62
3151,8521,6196.94,37,0.59
4955,14133,7732.87,31,0.5
95,577,223.55,279,4.63
0,0,0.0,4,2.39
3520,11482,6467.02,35,0.56
4506,9410,6297.02,34,0.55
2527,9506,5840.54,35,0.55
98,1647,137.06,288,4.76
