191,2041,514.07,196,3.25
185,2257,491.56,198,3.29
225,1709,752.83,162,2.67
247,2716,672.96,189,3.14
239,1947,908.69,155,2.53
210,2008,828.01,170,2.82
4759,14488,8531.14,27,0.43
842,4403,2133.14,75,1.23
436,2431,1528.76,102,1.64
1322,4995,2912.53,65,1.06
396,2961,1315.09,134,2.21
418,9715,2337.31,83,1.34
443,2151,1230.32,134,2.21
363,3758,1146.36,120,1.96
363,6628,1314.78,128,2.09
252,1945,806.03,166,2.71
276,8185,1096.22,149,2.47
232,8229,1198.26,133,2.13
322,6817,1463.86,123,2.02
241,1833,810.78,165,2.73
241,2284,866.28,147,2.41
300,6180,1063.63,147,2.32
95,689,255.51,269,4.45
0,0,0.0,5,4.07
222,2105,639.1,199,3.3
218,1793,582.21,188,3.09
223,1884,724.54,186,3.07
98,407,123.38,318,5.26
