36,891,95.63,272,4.5
35,1395,72.48,276,4.54
34,1610,67.8,291,4.78
33,944,67.19,286,4.71
33,1334,75.02,286,4.72
33,396,60.65,298,4.83
33,868,64.97,291,4.8
33,2405,108.4,283,4.66
32,920,61.15,283,4.61
33,1054,74.86,296,4.78
32,536,62.68,301,4.96
33,777,74.52,280,4.64
32,778,62.74,297,4.92
20,755,41.79,289,4.79
19,443,47.61,304,4.98
17,661,42.7,299,4.89
19,610,55.57,301,4.96
19,1329,44.58,286,4.61
20,445,46.4,332,5.5
20,431,40.69,286,4.64
16,1540,52.06,317,5.26
20,524,53.45,291,4.81
16,1167,44.59,301,4.98
16,308,52.7,283,4.66
17,296,42.09,315,5.2
16,278,37.38,275,4.49
17,4556,138.0,263,4.32
16,544,46.32,291,4.83
