13,2936,103.81,247,4.1
12,828,56.94,335,5.54
13,1340,46.97,330,5.46
12,572,47.39,324,5.38
12,572,46.1,345,5.72
12,640,43.19,336,5.58
12,498,46.64,345,5.73
12,1470,55.04,343,5.69
12,2585,55.2,294,4.85
12,249,35.18,350,5.81
12,1806,65.17,279,4.61
12,872,40.95,350,5.77
13,21016,145.11,263,4.31
12,1016,44.65,287,4.62
13,446,43.8,333,5.5
13,1061,46.7,302,4.88
13,1331,52.71,326,5.4
13,719,38.04,348,5.75
13,425,45.41,340,5.66
13,1570,44.29,294,4.88
13,2216,66.12,307,5.06
13,891,56.91,331,5.5
13,1984,71.0,291,4.82
13,785,84.09,326,5.36
13,1180,62.95,310,5.13
13,571,60.88,338,5.58
14,1239,144.44,269,4.39
13,489,63.3,323,5.34
