41,1492,95.58,270,4.41
41,1362,96.99,283,4.65
41,707,82.98,283,4.65
40,338,71.13,277,4.58
40,379,71.25,327,5.44
40,1319,86.2,295,4.89
40,1000,84.6,318,5.26
42,3380,145.17,213,3.38
40,866,86.37,297,4.93
40,1059,77.6,322,5.35
42,295,79.61,327,5.44
40,453,78.66,332,5.51
40,1121,77.05,310,5.14
40,843,77.73,306,5.08
41,431,68.58,334,5.56
41,1384,72.1,276,4.54
40,810,71.21,301,5.0
40,2261,94.89,290,4.81
39,695,85.07,299,4.93
41,1408,89.38,307,4.96
41,34932,1665.01,111,1.83
40,836,91.23,318,5.29
55,708,110.58,246,4.0
41,987,87.15,284,4.71
41,770,74.65,307,5.0
40,1168,68.93,292,4.83
56,375,116.63,308,5.08
41,972,76.65,263,4.26
