8,1183,32.23,263,4.33
8,1406,48.29,274,4.48
8,1079,37.4,315,5.2
8,1160,27.4,271,4.48
8,1566,42.18,265,4.38
8,3330,88.41,262,4.28
8,3008,29.2,300,4.72
8,3005,59.08,283,4.7
8,976,25.82,284,4.51
8,584,21.81,276,4.33
8,1319,28.16,302,4.96
8,1020,70.7,310,5.13
8,463,33.51,342,5.66
8,1187,39.62,318,5.26
8,971,45.54,253,4.18
8,521,35.38,291,4.8
8,1341,30.38,309,5.12
8,906,34.49,278,4.62
8,921,27.61,325,5.39
8,1372,33.88,296,4.88
8,1182,18.25,312,5.0
8,755,46.1,344,5.7
8,710,34.11,288,4.75
8,2029,103.83,275,4.56
8,2230,123.57,291,4.8
7,838,24.58,340,5.63
8,2903,60.68,313,5.04
8,2416,85.83,255,4.2
